date,open,high,low,close,Volume BTC,Volume USD,market_cap,NVT,NVRV,NVHR,NVML,NVOL,implied price,fcas,fng_value,fng_class,news_value,news_class,google_trend_bitcoin
2016-09-21,601.0,601.01,592.1,594.66,2172921.84,3652.44,9683802530.0,38.93020987,1.60558003,1863551.35256759,0.05499447703070672,1.7824168416273627,4180.207446096457,,,nan,,Neutral Sentiment,1.86
2016-09-20,608.73,608.88,605.35,606.95,1476207.69,2432.7,9679951822.5,42.11589236,1.63608322,1695158.15805847,0.06057418222409056,1.8773171457272209,5103.524299989013,,,nan,,Neutral Sentiment,1.58
2016-09-19,608.0,609.5,603.0,607.88,1499069.38,2468.15,9751671939.0,43.38516695,1.63980889,1493086.32464753,0.0714903722892843,2.0596526134310134,7939.211159180087,,,nan,,Neutral Sentiment,1.28
2016-09-18,602.93,609.06,601.97,608.0,781477.06,1289.48,9658620486.12,71.93361931,1.64735892,1627800.88025482,0.06811272855995977,1.9977697484980323,7668.462435493031,,,nan,,Neutral Sentiment,1.7
2016-09-17,607.04,607.59,601.1,604.04,670061.95,1109.35,9687705824.0,64.98666292,1.63684292,1829872.71366577,0.06782990217499629,1.9960600164276887,6305.510499862202,,,nan,,Neutral Sentiment,1.42
2016-09-16,606.65,608.99,603.5,605.9,1570359.1,2588.36,9723634531.87,51.66496244,1.63843679,1560443.60245118,0.06159842886497701,1.898291620172384,5361.266633388248,,,nan,,Neutral Sentiment,1.58
2016-09-15,608.5,608.99,602.3,605.21,1861670.0,3071.05,9744519111.25,43.14560836,1.63757095,1728836.7969603,0.06451404044182686,1.9481148332350189,4961.550333847074,,,nan,,Neutral Sentiment,1.58
2016-09-14,607.45,610.69,605.98,607.89,1756240.09,2886.87,9743639430.0,48.11512151,1.64445893,1751289.22289484,0.05946268122290167,1.864310044673099,4393.1947456015005,,,nan,,Neutral Sentiment,1.66
2016-09-13,606.4,609.61,603.28,607.73,2094788.68,3452.28,9696828831.25,43.80687509,1.64324029,1852325.13960032,0.06029967785316751,1.8742341720694382,5615.508380934685,,,nan,,Neutral Sentiment,1.74
2016-09-12,604.08,609.15,602.0,607.0,2122659.19,3505.24,9682890146.87,46.3907944,1.64235516,1821039.51020144,0.06930669817211668,2.0189026897190008,8523.963294021041,,,nan,,Neutral Sentiment,1.42
2016-09-11,621.65,628.99,594.63,603.8,3212019.0,5290.23,9971334719.12,65.14257234,1.64409449,1799709.0589716,0.0790675240099126,2.1970376546356163,8291.894455795737,,,nan,,Neutral Sentiment,1.66
2016-09-10,622.01,625.0,618.67,622.01,942782.96,1515.24,9943784235.0,64.50047802,1.68900378,1700944.53744267,0.06913212411969115,2.0410269380734625,4762.2997281979415,,,nan,,Neutral Sentiment,1.44
2016-09-09,625.67,627.49,612.93,622.0,2031045.12,3272.66,9996600081.25,41.0623916,1.68507108,1558284.673012,0.0625112521331611,1.937985704707413,4523.398544632169,,,nan,,Neutral Sentiment,1.72
2016-09-08,614.44,628.98,611.66,625.66,2704906.63,4346.02,9819424903.75,41.36583773,1.70667998,1580232.34446287,0.061155947277358916,1.8995018957218888,4329.16093352964,,,nan,,Neutral Sentiment,2.0
2016-09-07,608.93,615.92,604.7,614.39,2669717.29,4372.18,9735788868.75,38.93851769,1.6686166,1668023.03026636,0.056149183806880415,1.806936383990067,4725.220023068758,,,nan,,Neutral Sentiment,1.6
2016-09-06,604.98,609.74,601.0,608.96,2442751.66,4030.31,9709692792.25,42.83861336,1.66267259,1492441.65865938,0.05431902515752402,1.7727746247317198,4246.364756809216,,,nan,,Neutral Sentiment,1.16
2016-09-05,605.72,607.31,592.46,603.74,2301873.17,3829.55,9752220126.0,45.35109543,1.64951295,1536337.00156112,0.08072887938013837,2.1991732715684744,7411.123195953578,,,nan,,Neutral Sentiment,1.64
2016-09-04,596.25,609.05,590.88,604.25,2351517.76,3913.31,9658268480.0,63.21226972,1.65865731,1964316.59485315,0.07513351996412795,2.1062178197573886,7863.898031350378,,,nan,,Neutral Sentiment,1.34
2016-09-03,572.0,598.64,569.01,592.5,2669564.21,4578.51,9194478279.0,53.84442415,1.63244029,1382703.30140501,0.06056756980370994,1.8331843204282448,4815.015964498468,,,nan,,Neutral Sentiment,1.62
2016-09-02,571.05,574.2,567.03,572.0,1680704.12,2943.1,9065313400.0,41.39711023,1.57001279,1678996.8659918,0.061457283479490026,1.8356315612673364,3755.2668493601495,,,nan,,Neutral Sentiment,1.24
2016-09-01,570.75,572.86,566.86,571.6,1580497.14,2772.91,9105038419.0,35.58980697,1.55789624,1536337.00156112,0.05908668249410126,1.8007590714505628,3932.9042276239006,,,nan,,Neutral Sentiment,1.56
2016-08-31,575.88,576.49,568.4,570.76,2073935.36,3629.56,9173160323.25,34.01374447,1.55808288,1470493.9872085,0.052123344924176265,1.6889301222167856,3731.106372425964,,,nan,,Neutral Sentiment,0.68
2016-08-30,570.74,576.5,568.55,575.23,2533734.77,4412.26,9106383600.25,34.3982412,1.56851349,1799709.0589716,0.060806317047424875,1.8289366280490396,4439.093572582021,,,nan,,Neutral Sentiment,0.64
2016-08-29,573.2,575.0,568.6,571.5,1332938.19,2325.16,9098184553.25,37.44017778,1.56317394,1618801.46201982,0.08336424613738712,2.167166051380902,10026.829669435052,,,nan,,Neutral Sentiment,0.48
2016-08-28,567.51,573.0,566.8,573.0,567811.88,995.44,9000157326.75,72.07048279,1.56720759,1642480.66652745,0.06761533546240887,1.926162758179061,7747.245390908645,,,nan,,Neutral Sentiment,0.58
2016-08-27,577.92,579.09,564.81,567.41,1532934.37,2689.93,9154182799.12,58.61753801,1.55410904,1556034.31565758,0.06234904159671972,1.8582778365368973,5157.7297477948905,,,nan,,Neutral Sentiment,0.48
2016-08-26,575.75,582.46,574.1,577.84,1886798.54,3265.45,9143727625.12,44.05961871,1.57746065,1426364.78935278,0.05982719203814345,1.816432965136948,4393.29518823996,,,nan,,Neutral Sentiment,0.72
2016-08-25,577.65,578.75,571.16,576.99,2410666.36,4193.61,9186966577.5,43.19911272,1.5702844,1404753.20163532,0.0546709938700991,1.7341092207762985,3889.8168731853743,,,nan,,Neutral Sentiment,0.72
2016-08-24,580.27,582.1,575.4,577.11,1718669.83,2968.77,9246976634.25,39.09895147,1.58033884,1642480.66652745,0.0582856577290047,1.8003627939414393,3704.0832988262414,,,nan,,Neutral Sentiment,0.62
2016-08-23,582.78,584.99,576.0,580.71,2426513.82,4177.43,9309383328.0,37.76933361,1.5907111,1588451.69723378,0.05564899275727585,1.7614751270124849,4363.5143820153835,,,nan,,Neutral Sentiment,0.62
2016-08-22,577.55,585.95,572.5,583.85,2931957.03,5054.71,9185393311.75,47.02337517,1.5971444,1707315.42967985,0.07174278708973307,2.007442168629667,9927.584729662509,,,nan,,Neutral Sentiment,0.5
2016-08-21,577.7,583.99,576.01,578.47,651138.86,1125.19,9205418289.37,68.88629989,1.5862522,1761344.39897351,0.05728554936953328,1.7799510291819642,6092.897128718121,,,nan,,Neutral Sentiment,0.6
2016-08-20,572.98,580.0,568.52,580.0,1351481.73,2348.32,9071049473.5,51.85955638,1.58942926,1674898.04810365,0.05585007173251581,1.7439128427679331,3717.904744191093,,,nan,,Neutral Sentiment,0.7000000000000001
2016-08-19,571.51,574.86,552.3,572.11,2640630.83,4630.18,9055705733.25,41.93804988,1.57097556,1664092.25424491,0.055097961364350134,1.729870046458829,4221.981768322549,,,nan,,Neutral Sentiment,0.5
2016-08-18,570.91,575.87,568.79,569.71,2265207.23,3956.21,9046693698.0,44.13503403,1.56943471,1664092.25424491,0.058158000498254724,1.7801677224999837,3696.7497311980046,,,nan,,Neutral Sentiment,0.48
2016-08-17,574.95,577.86,566.02,570.47,2342225.12,4097.78,9111780000.0,36.65848722,1.5706748,1329112.64462418,0.053202237694630464,1.7023900752408734,3077.719493846506,,,nan,,Neutral Sentiment,0.72
2016-08-16,564.2,579.8,563.0,577.53,2737496.38,4786.52,8945200083.75,33.64526563,1.58343489,1458782.17092898,0.06058177068883588,1.8103242965107231,5778.94046748026,,,nan,,Neutral Sentiment,0.58
2016-08-15,568.76,573.69,554.9,565.79,2559974.14,4530.14,8995884840.0,40.57205791,1.55189891,1480672.78660971,0.0692613884273027,1.9508727126641847,6105.48683849882,,,nan,,Neutral Sentiment,0.62
2016-08-14,583.52,583.92,556.24,567.45,2739411.42,4797.45,9223231165.62,63.00044613,1.56450982,1635895.04950725,0.06846902847133983,1.961243950630696,6378.3459942946265,,,nan,,Neutral Sentiment,0.58
2016-08-13,585.34,589.98,581.71,582.11,557048.78,951.03,9241807137.5,56.35458473,1.60245343,1635895.04950725,0.06091873791858265,1.843263084846577,4142.066898885896,,,nan,,Neutral Sentiment,0.74
2016-08-12,585.25,591.19,580.47,586.0,1250458.16,2133.13,9354231524.0,40.88359986,1.60770275,1495388.72623668,0.05612134487073888,1.7734411328610011,3101.2587306537303,,,nan,,Neutral Sentiment,0.5
2016-08-11,590.46,597.78,585.23,587.57,1482748.4,2506.9,9306805453.12,36.10797343,1.61439329,1505424.89218458,0.05335046760377752,1.7216830383577095,3427.614066522497,,,nan,,Neutral Sentiment,0.7000000000000001
2016-08-10,582.71,603.0,580.01,591.7,3051412.4,5145.88,9548313985.0,37.41346739,1.61532499,1515461.05813248,0.061790657117862864,1.885591602545522,4241.477207080682,,,nan,,Neutral Sentiment,0.5
2016-08-09,591.85,591.85,579.43,583.53,1848228.25,3160.44,9547377630.0,43.52833591,1.6089797,1244484.57753925,0.05644669078577711,1.7958236898667832,4518.6449745000455,,,nan,,Neutral Sentiment,0.72
2016-08-08,592.47,594.0,583.58,589.46,1870768.65,3171.44,9364531870.0,45.04251123,1.6187062,1485352.56028879,0.07845854503705063,2.1255012133456392,4976.268959983918,,,nan,,Neutral Sentiment,0.76
2016-08-07,589.47,598.82,582.12,592.6,1712331.58,2896.89,9309397508.0,66.98759983,1.62732927,1485352.56028879,0.07943397251107692,2.1338956182227973,6391.708298262318,,,nan,,Neutral Sentiment,0.8
2016-08-06,572.98,592.0,562.56,588.78,3464967.59,6011.14,9110061456.0,52.13157566,1.61723105,1666003.54735094,0.06274844462412282,1.8605339618173675,3996.502288422418,,,nan,,Neutral Sentiment,1.29
2016-08-05,578.14,578.2,562.0,576.64,2699273.59,4733.0,9098417671.75,40.18871979,1.59141223,1696112.04519463,0.06044129486482967,1.8222766494667804,2959.465420183549,,,nan,,Neutral Sentiment,1.2
2016-08-04,563.99,583.97,552.0,575.52,4808420.85,8428.57,8908098000.0,33.00150706,1.59778327,1535533.39002827,0.05463861486232998,1.7090804265445572,2793.5344589999945,,,nan,,Neutral Sentiment,1.59
2016-08-03,540.03,572.34,521.0,565.63,8385537.77,15293.43,9538466775.75,35.85251819,1.56457026,1666003.54735094,0.056109053372537306,1.7892584374083274,1871.4851246846883,,,nan,,Neutral Sentiment,3.0
2016-08-02,606.84,613.03,465.28,514.98,11194858.55,20392.04,9553884120.0,26.39467283,1.44664432,1611302.39442715,0.05901541720847939,1.839974706968732,3866.0784473276185,,,nan,,Neutral Sentiment,1.59
2016-08-01,622.5,630.0,604.0,607.61,3293338.89,5337.66,9858709806.75,35.10353517,1.6531908,1623753.77847564,0.08294859114723299,2.2427697338677466,5538.552198341639,,,nan,,Neutral Sentiment,1.2
2016-07-31,654.02,654.71,620.01,620.01,2871028.07,4521.71,10334265005.8,54.2973822,1.7008979,1634366.5482696,0.07781926132220636,2.2144618519610697,7975.5902964626,,,nan,,Neutral Sentiment,1.3199999999999998
2016-07-30,654.88,657.5,652.19,654.37,461519.75,704.79,10402588176.8,64.31990328,1.78228347,1262919.60548106,0.08074166275060955,2.2657818125249984,4733.963574301918,,,nan,,Neutral Sentiment,0.84
2016-07-29,654.84,657.48,653.0,657.03,844396.19,1290.14,10354974233.6,44.0636549,1.78935642,1560077.15971189,0.06673825636033866,2.040403757089,4072.086976280142,,,nan,,Neutral Sentiment,1.02
2016-07-28,655.13,657.89,652.41,653.44,1230981.99,1880.26,10351333852.6,37.45449215,1.78683669,1443336.69197835,0.07452960223882668,2.165148531667794,4083.976445370906,,,nan,,Neutral Sentiment,0.8200000000000001
2016-07-27,651.22,659.98,646.31,655.63,1715044.8,2623.74,10326456540.0,39.68651536,1.78796338,1358434.53362668,0.0632695930847724,1.9800452074048585,3860.388623778271,,,nan,,Neutral Sentiment,0.84
2016-07-26,655.0,656.94,645.01,652.22,2197810.59,3378.47,10327136946.8,35.62240207,1.78522608,1369047.30342064,0.06631148231615851,2.0308402477809753,4975.318170200916,,,nan,,Neutral Sentiment,1.16
2016-07-25,659.64,661.99,652.28,654.37,1592779.48,2429.95,10437607074.2,42.77434891,1.78771375,1390272.84300856,0.08412280303501628,2.3200413740730306,6761.41759690071,,,nan,,Neutral Sentiment,0.76
2016-07-24,655.52,665.0,651.99,659.51,922962.62,1402.78,10320160372.5,52.12519926,1.80565737,1315983.45445085,0.0930976766484517,2.4376489131209,7252.047758719116,,,nan,,Neutral Sentiment,0.84
2016-07-23,647.88,656.77,646.0,653.8,831459.97,1274.47,10230283752.0,50.41754236,1.79860084,1390272.84300856,0.07546918361417343,2.1680294165467906,4489.382785295602,,,nan,,Neutral Sentiment,0.8200000000000001
2016-07-22,663.25,666.3,645.0,652.95,3304025.08,5031.9,10488529407.4,38.01325205,1.7803472,1369047.30342064,0.07903728664535695,2.2483828596598165,5460.575221874417,,,nan,,Neutral Sentiment,0.64
2016-07-21,667.01,667.1,660.1,664.25,1650112.49,2486.28,10522118543.2,39.95382929,1.82456417,1411498.38259648,0.07332445696054775,2.1624624097635903,4355.697177674596,,,nan,,Neutral Sentiment,0.8
2016-07-20,674.8,675.0,660.0,667.02,2271618.27,3402.67,10660891360.5,36.39853536,1.82663887,1591915.46909377,0.07637184553304224,2.223837668236841,3181.6824893881944,,,nan,,Neutral Sentiment,0.92
2016-07-19,673.45,675.81,666.0,673.86,1245111.37,1855.39,10660597959.0,39.05618501,1.8472273,1358434.53362668,0.07223659719970169,2.158084741896296,3790.649991290253,,,nan,,Neutral Sentiment,1.06
2016-07-18,679.54,682.21,666.12,673.46,2024992.39,2993.77,10721461200.0,36.29766293,1.8515086,1570047.99807086,0.09825574287558583,2.5540768972270174,6116.891235182155,,,nan,,Neutral Sentiment,0.7000000000000001
2016-07-17,662.45,684.19,661.35,678.23,2301127.43,3409.25,10453324633.1,53.51849483,1.86895135,1580609.59941711,0.08223467319148822,2.2934102902179663,6966.8503673231935,,,nan,,Neutral Sentiment,1.08
2016-07-16,664.6,666.67,655.0,662.0,1082955.17,1640.0,10514437454.2,54.05937681,1.82935184,1665474.54435225,0.07775112119781936,2.23112230619128,4090.239461036968,,,nan,,Neutral Sentiment,0.78
2016-07-15,660.3,670.01,658.41,664.99,2130837.14,3209.21,10423167437.6,37.48587764,1.83455167,1432095.9457806,0.07698657835579463,2.210368475810196,4520.6650912101695,,,nan,,Neutral Sentiment,1.06
2016-07-14,652.24,664.93,650.01,660.53,1567824.55,2379.09,10366219391.2,36.0709503,1.81967435,1495744.65448196,0.07685852699444642,2.202815711031141,3986.904179034066,,,nan,,Neutral Sentiment,0.92
2016-07-13,663.52,669.97,654.52,661.5,4207227.67,6367.45,10682486713.9,34.44733333,1.81377039,1368447.23707924,0.07400297564166143,2.188433389332193,3967.340239640513,,,nan,,Neutral Sentiment,1.2
2016-07-12,649.32,678.0,646.05,671.7,2744860.85,4145.96,10240153706.8,33.9336575,1.84676287,1516960.89071575,0.06538561109006659,2.007665503536556,4435.301190912415,,,nan,,Neutral Sentiment,1.0
2016-07-11,648.77,659.6,639.31,647.42,1929797.21,2973.44,10235998867.5,37.05226283,1.79504742,1516960.89071575,0.09658169652099924,2.4770739129033843,9644.332491303338,,,nan,,Neutral Sentiment,1.2
2016-07-10,647.78,650.88,636.8,646.55,1464107.64,2272.95,10262295285.6,54.58147332,1.79645545,1654866.42623536,0.08125658025627193,2.259376610600268,6179.056526211159,,,nan,,Neutral Sentiment,1.18
2016-07-09,663.0,663.99,626.0,652.54,3950333.46,6111.73,10423237155.0,47.23530107,1.80354226,1580609.59941711,0.0787033390979903,2.236809175303416,4048.781642667266,,,nan,,Neutral Sentiment,3.0
2016-07-08,638.89,665.0,635.0,664.0,4189449.95,6483.61,10012128070.5,30.31435648,1.8419359,1538177.12694953,0.07539391397298466,2.1454395885025783,3445.048007111934,,,nan,,Neutral Sentiment,2.04
2016-07-07,674.7,678.43,605.5,636.39,8032742.44,12646.13,10643343672.0,35.32436722,1.77579285,1453312.18201439,0.07610918549404899,2.2180270388539327,4250.180633998833,,,nan,,Neutral Sentiment,1.77
2016-07-06,669.09,679.0,662.13,674.46,2379339.84,3541.03,10505010226.0,34.52799924,1.87853142,1485136.53636507,0.07131295518825588,2.1286903450007717,3928.685764938965,,,nan,,Neutral Sentiment,1.95
2016-07-05,678.74,682.36,661.57,666.58,2084268.82,3100.26,10651112509.5,35.99866602,1.85502138,1538177.12694953,0.06546826771493465,2.045826312979621,4801.697523066299,,,nan,,Neutral Sentiment,1.95
2016-07-04,659.77,682.35,640.1,678.72,2796115.29,4180.06,10380054345.0,45.73180189,1.89000024,1573973.22742671,0.08334302065018953,2.3025469799028127,6048.808663035024,,,nan,,Neutral Sentiment,1.95
2016-07-03,702.48,704.99,646.29,664.14,4835674.84,7213.63,11079978477.0,56.70122101,1.84470645,1603443.84023732,0.09309220451819604,2.5186751441971507,5157.918177569204,,,nan,,Neutral Sentiment,1.59
2016-07-02,674.55,704.93,672.74,702.48,3759346.11,5431.82,10608368893.8,59.12104827,1.95662702,1551383.97529455,0.07528583909330022,2.2017188740740297,4047.087100912721,,,nan,,Neutral Sentiment,1.44
2016-07-01,666.33,684.1,659.71,677.0,4331285.23,6421.13,10633103644.5,36.7556665,1.89054098,1613855.81322587,0.06553878328769154,2.0454159667309155,3154.2474014557506,,,nan,,Neutral Sentiment,1.74
2016-06-30,635.91,671.22,628.06,666.84,4861694.15,7428.6,10063752006.0,36.09657932,1.88463722,1561795.9482831,0.07281182187276246,2.110514177742446,3535.154489793645,,,nan,,Neutral Sentiment,1.53
2016-06-29,644.33,645.0,621.09,634.43,5742183.05,9088.42,10196368956.5,34.86882767,1.79144978,1520148.05632888,0.05542104648655665,1.8329561631931552,3672.16669335754,,,nan,,Neutral Sentiment,1.5
2016-06-28,657.49,665.51,635.5,645.39,3534625.42,5462.68,10188941395.5,37.20678172,1.81560781,1540972.00230599,0.07061218491978463,2.0877749367129392,3587.1951737130353,,,nan,,Neutral Sentiment,1.86
2016-06-27,630.16,653.46,618.03,648.2,5415184.25,8482.24,9815960169.75,32.57230365,1.83085813,1530560.02931744,0.06492185473416001,1.96133669277136,5183.307917354287,,,nan,,Neutral Sentiment,1.23
2016-06-26,658.8,662.9,608.64,628.61,3320432.14,5277.84,10441035606.2,51.73947167,1.7731205,1520148.05632888,0.06235606408331335,1.974617642204912,4996.5085506203495,,,nan,,Neutral Sentiment,1.62
2016-06-25,660.76,684.45,639.4,663.24,4363898.7,6559.01,10357666898.2,44.04123374,1.87909186,1686739.62414575,0.05421161912412602,1.8244725737888168,3101.6152680023165,,,nan,,Neutral Sentiment,2.28
2016-06-24,622.59,683.88,620.82,656.71,10493009.71,16058.17,9820115706.5,30.44369872,1.86988311,1343144.51552347,0.052709309073491965,1.7534101640605264,2094.9522148266124,,,nan,,Neutral Sentiment,4.0
2016-06-23,602.82,632.67,540.17,624.69,13982861.16,23795.95,9256421500.0,25.34756527,1.77191858,1457676.21839756,0.051754637056644216,1.6895136985817831,2141.173615411542,,,nan,,Neutral Sentiment,2.44
2016-06-22,665.36,677.63,593.03,594.1,9966791.88,15620.53,10539955718.8,21.37028068,1.68209991,1343144.51552347,0.04799082592094341,1.7224054895242935,2121.118509678736,,,nan,,Neutral Sentiment,2.48
2016-06-21,725.0,728.18,625.0,668.42,22050470.24,32747.0,11665765410.0,25.24486221,1.88290437,1531412.7730782,0.05373727236341918,1.9183350907311567,3374.2975039467265,,,nan,,Neutral Sentiment,3.28
2016-06-20,759.12,763.99,725.0,734.99,5816127.61,7836.92,12010449024.0,29.20790531,2.03279428,1598387.66467349,0.06997856287614349,2.2413983490938163,5584.0085843850065,,,nan,,Neutral Sentiment,2.4
2016-06-19,753.47,764.93,740.11,760.55,1971087.94,2611.71,11881985587.5,53.38736142,2.15941186,1725089.12589761,0.06630140335799227,2.1663953884945206,3793.616303939557,,,nan,,Neutral Sentiment,2.28
2016-06-18,745.0,778.85,723.02,755.02,4394175.96,5827.87,11680772866.2,39.67057535,2.14155867,1539910.06718544,0.05679364713289955,1.9774959049940728,2318.2449360901464,,,nan,,Neutral Sentiment,2.4
2016-06-17,767.37,778.7,706.37,746.99,10811253.75,14631.57,12027967803.0,24.16296512,2.12593041,1452193.67095336,0.054154920612964584,1.95373384550432,1621.4385937052032,,,nan,,Neutral Sentiment,3.16
2016-06-16,695.0,773.07,689.8,765.6,13101113.07,17747.96,10889771217.5,21.77671448,2.18424554,1452193.67095336,0.05478733528559149,1.8777993687741252,2781.1796572139033,,,nan,,Neutral Sentiment,3.28
